# driver=ppo_car_009_bc_s7_deterministic hz=14.08 rows=8824 runs=10
# Ten held-out seeds, selected through results/rl/trace_manifest.json.
# Steering resampled to hz by nearest sample. Difference WITHIN a run, never across runs.
driver,run,steering,speed
ppo_car_009_bc_s7_deterministic,seed1001,-0.16875,9.60764
ppo_car_009_bc_s7_deterministic,seed1001,-0.15543,9.62517
ppo_car_009_bc_s7_deterministic,seed1001,-0.12576,9.64539
ppo_car_009_bc_s7_deterministic,seed1001,-0.12576,9.66028
ppo_car_009_bc_s7_deterministic,seed1001,-0.11393,9.67939
ppo_car_009_bc_s7_deterministic,seed1001,-0.11115,9.69302
ppo_car_009_bc_s7_deterministic,seed1001,-0.10561,9.71009
ppo_car_009_bc_s7_deterministic,seed1001,-0.01489,9.72791
ppo_car_009_bc_s7_deterministic,seed1001,0.01539,9.74511
ppo_car_009_bc_s7_deterministic,seed1001,0.02384,9.77228
ppo_car_009_bc_s7_deterministic,seed1001,0.02384,9.79444
ppo_car_009_bc_s7_deterministic,seed1001,0.03482,9.82406
ppo_car_009_bc_s7_deterministic,seed1001,0.03482,9.84528
ppo_car_009_bc_s7_deterministic,seed1001,0.03723,9.86764
ppo_car_009_bc_s7_deterministic,seed1001,0.03807,9.88019
ppo_car_009_bc_s7_deterministic,seed1001,0.03744,9.89281
ppo_car_009_bc_s7_deterministic,seed1001,0.03424,9.89996
ppo_car_009_bc_s7_deterministic,seed1001,0.02642,9.90737
ppo_car_009_bc_s7_deterministic,seed1001,0.01254,9.91349
ppo_car_009_bc_s7_deterministic,seed1001,0.07943,9.91795
ppo_car_009_bc_s7_deterministic,seed1001,0.09776,9.91769
ppo_car_009_bc_s7_deterministic,seed1001,0.09776,9.91426
ppo_car_009_bc_s7_deterministic,seed1001,0.04076,9.90881
ppo_car_009_bc_s7_deterministic,seed1001,-0.00796,9.90708
ppo_car_009_bc_s7_deterministic,seed1001,-0.12107,9.90813
ppo_car_009_bc_s7_deterministic,seed1001,-0.08308,9.91444
ppo_car_009_bc_s7_deterministic,seed1001,-0.06781,9.91874
ppo_car_009_bc_s7_deterministic,seed1001,-0.08246,9.91911
ppo_car_009_bc_s7_deterministic,seed1001,-0.0987,9.91742
ppo_car_009_bc_s7_deterministic,seed1001,-0.10242,9.91204
ppo_car_009_bc_s7_deterministic,seed1001,-0.10242,9.90661
ppo_car_009_bc_s7_deterministic,seed1001,-0.16972,9.89489
ppo_car_009_bc_s7_deterministic,seed1001,-0.15756,9.88621
ppo_car_009_bc_s7_deterministic,seed1001,-0.14658,9.87522
