t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,traction,x,y,z,yaw_deg,source
11.7401,0.00000,1.0000,0.0000,10.03104,10.03104,8.34603,0.0,0.0000,1.0000,0.0000,0.4750,86.1092,0.000,unity
11.7601,0.00000,1.0000,0.0000,9.75136,9.75136,16.65483,0.0,0.0000,0.0000,0.0000,0.4750,86.3040,0.000,unity
11.7801,0.00000,1.0000,0.0000,9.91540,9.91540,15.17327,0.0,0.0000,0.0000,0.0000,0.4750,86.5024,0.000,unity
11.8001,0.00000,1.0000,0.0000,10.04574,10.04574,8.09933,0.0,0.0000,1.0000,0.0000,0.4750,86.7035,0.000,unity
11.8201,0.00000,1.0000,0.0000,9.74391,9.74391,17.72159,0.0,0.0000,0.0000,0.0000,0.4750,86.8982,0.000,unity
11.8401,0.00000,1.0000,0.0000,9.83199,9.83199,18.60749,0.0,0.0000,0.0000,0.0000,0.4750,87.0948,0.000,unity
11.8601,0.00000,1.0000,0.0000,9.95456,9.95456,9.55858,23.9,0.0454,1.0000,0.0000,0.4750,87.2940,0.000,unity
11.8801,0.00000,1.0000,0.0000,9.76306,9.76306,12.80907,0.0,0.0000,0.0000,0.0000,0.4750,87.4891,0.000,unity
11.9001,0.00000,1.0000,0.0000,10.08402,10.08402,4.03064,0.0,0.0000,1.0000,0.0000,0.4750,87.6910,0.000,unity
11.9201,0.00000,1.0000,0.0000,9.74429,9.74429,15.89157,0.0,0.0000,0.0000,0.0000,0.4750,87.8857,0.000,unity
11.9401,0.00000,1.0000,0.0000,9.99040,9.99040,11.21539,0.0,0.0000,0.0000,0.0000,0.4750,88.0856,0.000,unity
11.9601,0.00000,1.0000,0.0000,9.94666,9.94666,7.22699,28.0,0.0533,1.0000,0.0000,0.4750,88.2846,0.000,unity
11.9801,0.00000,1.0000,0.0000,9.44783,9.44783,22.31526,0.0,0.0000,0.0000,0.0000,0.4750,88.4731,0.000,unity
12.0001,0.00000,1.0000,0.0000,9.89888,9.89888,10.08963,0.0,0.0000,1.0000,0.0000,0.4750,88.6712,0.000,unity
12.0201,0.00000,1.0000,0.0000,9.64031,9.64031,22.05782,0.0,0.0000,0.0000,0.0000,0.4750,88.8638,0.000,unity
12.0401,0.00000,1.0000,0.0000,9.84171,9.84172,10.98351,0.0,0.0000,0.0000,0.0000,0.4750,89.0607,0.000,unity
12.0601,0.00000,1.0000,0.0000,9.78014,9.78014,16.85912,0.0,0.0000,0.0000,0.0000,0.4750,89.2562,0.000,unity
12.0801,0.00000,1.0000,0.0000,9.78364,9.78364,22.07063,0.0,0.0000,0.0000,0.0000,0.4750,89.4519,0.000,unity
12.1001,0.00000,1.0000,0.0000,9.87158,9.87158,8.59178,67.4,0.1284,1.0000,0.0000,0.4750,89.6495,0.000,unity
12.1201,0.00000,1.0000,0.0000,9.64899,9.64899,15.80593,0.0,0.0000,0.0000,0.0000,0.4750,89.8423,0.000,unity
12.1401,0.00000,1.0000,0.0000,10.19257,10.19257,1.31729,0.0,0.0000,1.0000,0.0000,0.4750,90.0466,0.000,unity
12.1601,0.00000,1.0000,0.0000,9.91896,9.91896,8.44268,42.5,0.0810,1.0000,0.0000,0.4750,90.2451,0.000,unity
12.1801,0.00000,1.0000,0.0000,9.53068,9.53068,22.26884,0.0,0.0000,0.0000,0.0000,0.4750,90.4354,0.000,unity
12.2001,0.00000,1.0000,0.0000,10.02108,10.02108,8.51926,0.0,0.0000,1.0000,0.0000,0.4750,90.6361,0.000,unity
12.2201,0.00000,1.0000,0.0000,9.75724,9.75724,15.82183,0.0,0.0000,0.0000,0.0000,0.4750,90.8312,0.000,unity
12.2401,0.00000,1.0000,0.0000,9.96343,9.96343,12.98521,0.0,0.0000,0.0000,0.0000,0.4750,91.0306,0.000,unity
12.2601,0.00000,1.0000,0.0000,10.03167,10.03167,7.32591,0.0,0.0000,1.0000,0.0000,0.4750,91.2314,0.000,unity
12.2801,0.00000,1.0000,0.0000,9.67242,9.67242,20.34274,0.0,0.0000,0.0000,0.0000,0.4750,91.4246,0.000,unity
12.3001,0.00000,1.0000,0.0000,9.89047,9.89047,11.01945,0.0,0.0000,0.0000,0.0000,0.4750,91.6225,0.000,unity
12.3201,0.00000,1.0000,0.0000,9.70872,9.70872,21.30814,0.0,0.0000,0.0000,0.0000,0.4750,91.8165,0.000,unity
12.3401,0.00000,1.0000,0.0000,9.67850,9.67850,21.92562,0.0,0.0000,0.0000,0.0000,0.4750,92.0099,0.000,unity
12.3601,0.00000,1.0000,0.0000,9.66654,9.66654,20.91438,0.0,0.0000,0.0000,0.0000,0.4750,92.2031,0.000,unity
12.3801,0.00000,1.0000,0.0000,9.82329,9.82329,13.67216,0.0,0.0000,0.0000,0.0000,0.4750,92.3996,0.000,unity
12.4001,0.00000,1.0000,0.0000,9.79108,9.79108,22.20854,0.0,0.0000,0.0000,0.0000,0.4750,92.5954,0.000,unity
12.4201,0.00000,1.0000,0.0000,9.88116,9.88116,8.58328,62.4,0.1188,1.0000,0.0000,0.4750,92.7932,0.000,unity
12.4401,0.00000,1.0000,0.0000,9.59810,9.59810,18.67594,0.0,0.0000,0.0000,0.0000,0.4750,92.9849,0.000,unity
12.4601,0.00000,1.0000,0.0000,10.12710,10.12710,3.68494,0.0,0.0000,1.0000,0.0000,0.4750,93.1879,0.000,unity
12.4801,0.00000,1.0000,0.0000,9.80107,9.80107,15.37684,0.0,0.0000,0.0000,0.0000,0.4750,93.3839,0.000,unity
12.5001,0.00000,1.0000,0.0000,9.80346,9.80346,22.24497,0.0,0.0000,0.0000,0.0000,0.4750,93.5799,0.000,unity
12.5201,0.00000,1.0000,0.0000,9.89254,9.89254,8.65877,56.4,0.1075,1.0000,0.0000,0.4750,93.7779,0.000,unity
12.5401,0.00000,1.0000,0.0000,9.57930,9.57930,20.37600,0.0,0.0000,0.0000,0.0000,0.4750,93.9692,0.000,unity
12.5601,0.00000,1.0000,0.0000,10.08868,10.08868,6.45542,0.0,0.0000,1.0000,0.0000,0.4750,94.1713,0.000,unity
12.5801,0.00000,1.0000,0.0000,9.67790,9.67790,23.14157,0.0,0.0000,0.0000,0.0000,0.4750,94.3647,0.000,unity
12.6001,0.00000,1.0000,0.0000,9.61391,9.61392,22.53504,0.0,0.0000,0.0000,0.0000,0.4750,94.5567,0.000,unity
12.6201,0.00000,1.0000,0.0000,9.90342,9.90342,9.00003,50.7,0.0966,1.0000,0.0000,0.4750,94.7549,0.000,unity
12.6401,0.00000,1.0000,0.0000,9.56897,9.56897,22.55585,0.0,0.0000,0.0000,0.0000,0.4750,94.9461,0.000,unity
12.6601,0.00000,1.0000,0.0000,10.02690,10.02690,9.90568,0.0,0.0000,1.0000,0.0000,0.4750,95.1469,0.000,unity
12.6801,0.00000,1.0000,0.0000,9.88580,9.88580,10.40503,0.0,0.0000,0.6410,0.0000,0.4750,95.3447,0.000,unity
12.7001,0.00000,1.0000,0.0000,9.66683,9.66683,21.91233,0.0,0.0000,0.0000,0.0000,0.4750,95.5379,0.000,unity
12.7201,0.00000,1.0000,0.0000,9.76022,9.76022,16.22959,0.0,0.0000,0.0000,0.0000,0.4750,95.7331,0.000,unity
12.7401,0.00000,1.0000,0.0000,9.88281,9.88281,16.96235,0.0,0.0000,0.0000,0.0000,0.4750,95.9308,0.000,unity
12.7601,0.00000,1.0000,0.0000,10.01350,10.01350,8.18127,0.0,0.0000,1.0000,0.0000,0.4750,96.1313,0.000,unity
12.7801,0.00000,1.0000,0.0000,9.71969,9.71969,17.78788,0.0,0.0000,0.0000,0.0000,0.4750,96.3256,0.000,unity
12.8001,0.00000,1.0000,0.0000,9.89797,9.89797,13.76866,0.0,0.0000,0.0000,0.0000,0.4750,96.5236,0.000,unity
12.8201,0.00000,1.0000,0.0000,9.98882,9.98882,10.24599,0.0,0.0000,0.9904,0.0000,0.4750,96.7236,0.000,unity
12.8401,0.00000,1.0000,0.0000,9.87396,9.87396,9.09816,66.2,0.1260,1.0000,0.0000,0.4750,96.9211,0.000,unity
12.8601,0.00000,1.0000,0.0000,9.65021,9.65021,17.98729,0.0,0.0000,0.0000,0.0000,0.4750,97.1138,0.000,unity
12.8801,0.00000,1.0000,0.0000,10.13795,10.13795,1.68619,0.0,0.0000,1.0000,0.0000,0.4750,97.3169,0.000,unity
12.9001,0.00000,1.0000,0.0000,9.86434,9.86435,9.49587,71.2,0.1357,1.0000,0.0000,0.4750,97.5141,0.000,unity
12.9201,0.00000,1.0000,0.0000,9.74046,9.74046,14.83928,0.0,0.0000,0.0000,0.0000,0.4750,97.7087,0.000,unity
12.9401,0.00000,1.0000,0.0000,10.13089,10.13089,3.58723,0.0,0.0000,1.0000,0.0000,0.4750,97.9116,0.000,unity
12.9601,0.00000,1.0000,0.0000,9.81382,9.81383,14.02737,0.0,0.0000,0.0000,0.0000,0.4750,98.1078,0.000,unity
12.9801,0.00000,1.0000,0.0000,9.88703,9.88703,18.12034,0.0,0.0000,0.0000,0.0000,0.4750,98.3055,0.000,unity
13.0001,0.00000,1.0000,0.0000,10.01703,10.01703,7.42486,0.0,0.0000,1.0000,0.0000,0.4750,98.5059,0.000,unity
13.0201,0.00000,1.0000,0.0000,9.66393,9.66393,20.15611,0.0,0.0000,0.0000,0.0000,0.4750,98.6989,0.000,unity
13.0401,0.00000,1.0000,0.0000,9.97261,9.97261,7.02167,14.4,0.0274,1.0000,0.0000,0.4750,98.8984,0.000,unity
13.0601,0.00000,1.0000,0.0000,9.47846,9.47846,21.55407,0.0,0.0000,0.0000,0.0000,0.4750,99.0875,0.000,unity
13.0801,0.00000,1.0000,0.0000,9.94472,9.94472,8.83534,29.0,0.0553,1.0000,0.0000,0.4750,99.2865,0.000,unity
13.1001,0.00000,1.0000,0.0000,9.60816,9.60816,19.58290,0.0,0.0000,0.0000,0.0000,0.4750,99.4784,0.000,unity
13.1201,0.00000,1.0000,0.0000,10.11637,10.11637,4.07736,0.0,0.0000,1.0000,0.0000,0.4750,99.6811,0.000,unity
13.1401,0.00000,1.0000,0.0000,9.77550,9.77550,15.94835,0.0,0.0000,0.0000,0.0000,0.4750,99.8765,0.000,unity
13.1601,0.00000,1.0000,0.0000,9.89189,9.89189,17.45506,0.0,0.0000,0.0000,0.0000,0.4750,100.0744,0.000,unity
13.1801,0.00000,1.0000,0.0000,10.02814,10.02814,7.49588,0.0,0.0000,1.0000,0.0000,0.4750,100.2752,0.000,unity
13.2001,0.00000,1.0000,0.0000,9.68022,9.68022,19.87385,0.0,0.0000,0.0000,0.0000,0.4750,100.4686,0.000,unity
13.2201,0.00000,1.0000,0.0000,9.91995,9.91995,10.27012,0.0,0.0000,0.8664,0.0000,0.4750,100.6671,0.000,unity
13.2401,0.00000,1.0000,0.0000,9.70872,9.70873,18.76233,0.0,0.0000,0.0000,0.0000,0.4750,100.8611,0.000,unity
13.2601,0.00000,1.0000,0.0000,9.89122,9.89122,13.54552,0.0,0.0000,0.0000,0.0000,0.4750,101.0590,0.000,unity
13.2801,0.00000,1.0000,0.0000,9.96262,9.96262,12.17427,0.0,0.0000,0.0000,0.0000,0.4750,101.2584,0.000,unity
13.3001,0.00000,1.0000,0.0000,9.97572,9.97572,8.27018,12.7,0.0243,1.0000,0.0000,0.4750,101.4581,0.000,unity
13.3201,0.00000,1.0000,0.0000,9.66970,9.66970,17.08249,0.0,0.0000,0.0000,0.0000,0.4750,101.6512,0.000,unity
13.3401,0.00000,1.0000,0.0000,10.13641,10.13641,1.26727,0.0,0.0000,1.0000,0.0000,0.4750,101.8543,0.000,unity
13.3601,0.00000,1.0000,0.0000,9.86280,9.86280,9.77843,72.0,0.1372,1.0000,0.0000,0.4750,102.0515,0.000,unity
13.3801,0.00000,1.0000,0.0000,9.71829,9.71829,16.89684,0.0,0.0000,0.0000,0.0000,0.4750,102.2457,0.000,unity
13.4001,0.00000,1.0000,0.0000,10.05382,10.05382,7.01932,0.0,0.0000,1.0000,0.0000,0.4750,102.4469,0.000,unity
13.4201,0.00000,1.0000,0.0000,9.66929,9.66929,22.01888,0.0,0.0000,0.0000,0.0000,0.4750,102.6401,0.000,unity
13.4401,0.00000,1.0000,0.0000,9.75213,9.75213,16.22355,0.0,0.0000,0.0000,0.0000,0.4750,102.8350,0.000,unity
13.4601,0.00000,1.0000,0.0000,9.96050,9.96050,13.02291,0.0,0.0000,0.0000,0.0000,0.4750,103.0343,0.000,unity
13.4801,0.00000,1.0000,0.0000,10.02829,10.02830,7.59351,0.0,0.0000,1.0000,0.0000,0.4750,103.2351,0.000,unity
13.5001,0.00000,1.0000,0.0000,9.68734,9.68734,19.56724,0.0,0.0000,0.0000,0.0000,0.4750,103.4286,0.000,unity
13.5201,0.00000,1.0000,0.0000,9.90965,9.90965,11.26316,0.0,0.0000,0.0000,0.0000,0.4750,103.6269,0.000,unity
13.5401,0.00000,1.0000,0.0000,9.79727,9.79727,16.80880,0.0,0.0000,0.0000,0.0000,0.4750,103.8227,0.000,unity
13.5601,0.00000,1.0000,0.0000,9.81170,9.81170,20.82429,0.0,0.0000,0.0000,0.0000,0.4750,104.0189,0.000,unity
13.5801,0.00000,1.0000,0.0000,9.91226,9.91226,8.50497,46.1,0.0877,1.0000,0.0000,0.4750,104.2172,0.000,unity
13.6001,0.00000,1.0000,0.0000,9.53031,9.53031,22.55173,0.0,0.0000,0.0000,0.0000,0.4750,104.4075,0.000,unity
13.6201,0.00000,1.0000,0.0000,10.02319,10.02319,10.12901,0.0,0.0000,1.0000,0.0000,0.4750,104.6082,0.000,unity
13.6401,0.00000,1.0000,0.0000,9.89737,9.89737,9.64951,53.9,0.1026,1.0000,0.0000,0.4750,104.8062,0.000,unity
13.6601,0.00000,1.0000,0.0000,9.61961,9.61961,22.30644,0.0,0.0000,0.0000,0.0000,0.4750,104.9984,0.000,unity
13.6801,0.00000,1.0000,0.0000,9.94903,9.94903,8.58007,26.8,0.0510,1.0000,0.0000,0.4750,105.1976,0.000,unity
13.7001,0.00000,1.0000,0.0000,9.58086,9.58086,20.33206,0.0,0.0000,0.0000,0.0000,0.4750,105.3889,0.000,unity
13.7201,0.00000,1.0000,0.0000,10.09418,10.09418,6.41806,0.0,0.0000,1.0000,0.0000,0.4750,105.5912,0.000,unity
13.7401,0.00000,1.0000,0.0000,9.68252,9.68253,23.14838,0.0,0.0000,0.0000,0.0000,0.4750,105.7847,0.000,unity
13.7601,0.00000,1.0000,0.0000,9.62362,9.62363,22.40098,0.0,0.0000,0.0000,0.0000,0.4750,105.9770,0.000,unity
13.7801,0.00000,1.0000,0.0000,9.91446,9.91446,8.78693,44.9,0.0855,1.0000,0.0000,0.4750,106.1754,0.000,unity
13.8001,0.00000,1.0000,0.0000,9.56010,9.56010,22.55196,0.0,0.0000,0.0000,0.0000,0.4750,106.3664,0.000,unity
13.8201,0.00000,1.0000,0.0000,10.04079,10.04079,9.92343,0.0,0.0000,1.0000,0.0000,0.4750,106.5675,0.000,unity
13.8401,0.00000,1.0000,0.0000,9.90031,9.90031,10.40774,0.0,0.0000,0.6568,0.0000,0.4750,106.7657,0.000,unity
13.8601,0.00000,1.0000,0.0000,9.66918,9.66918,22.10838,0.0,0.0000,0.0000,0.0000,0.4750,106.9589,0.000,unity
13.8801,0.00000,1.0000,0.0000,9.76505,9.76505,16.00608,0.0,0.0000,0.0000,0.0000,0.4750,107.1542,0.000,unity
13.9001,0.00000,1.0000,0.0000,9.91785,9.91785,15.48781,0.0,0.0000,0.0000,0.0000,0.4750,107.3527,0.000,unity
13.9201,0.00000,1.0000,0.0000,10.04160,10.04160,8.00200,0.0,0.0000,1.0000,0.0000,0.4750,107.5538,0.000,unity
13.9401,0.00000,1.0000,0.0000,9.72962,9.72962,18.73330,0.0,0.0000,0.0000,0.0000,0.4750,107.7483,0.000,unity
13.9601,0.00000,1.0000,0.0000,9.79527,9.79527,18.93729,0.0,0.0000,0.0000,0.0000,0.4750,107.9441,0.000,unity
13.9801,0.00000,1.0000,0.0000,9.87855,9.87855,13.83104,0.0,0.0000,0.0000,0.0000,0.4750,108.1417,0.000,unity
14.0001,0.00000,1.0000,0.0000,9.94131,9.94131,13.81903,0.0,0.0000,0.0000,0.0000,0.4750,108.3407,0.000,unity
14.0201,0.00000,1.0000,0.0000,10.03005,10.03005,7.89752,0.0,0.0000,1.0000,0.0000,0.4750,108.5414,0.000,unity
14.0401,0.00000,1.0000,0.0000,9.71018,9.71018,19.04294,0.0,0.0000,0.0000,0.0000,0.4750,108.7354,0.000,unity
14.0601,0.00000,1.0000,0.0000,9.81523,9.81523,16.75489,0.0,0.0000,0.0000,0.0000,0.4750,108.9317,0.000,unity
14.0801,0.00000,1.0000,0.0000,9.88276,9.88276,16.32237,0.0,0.0000,0.0000,0.0000,0.4750,109.1293,0.000,unity
14.1001,0.00000,1.0000,0.0000,10.02138,10.02138,8.42494,0.0,0.0000,1.0000,0.0000,0.4750,109.3299,0.000,unity
14.1201,0.00000,1.0000,0.0000,9.74935,9.74935,16.27665,0.0,0.0000,0.0000,0.0000,0.4750,109.5247,0.000,unity
14.1401,0.00000,1.0000,0.0000,9.89609,9.89609,16.03958,0.0,0.0000,0.0000,0.0000,0.4750,109.7226,0.000,unity
14.1601,0.00000,1.0000,0.0000,10.03353,10.03354,7.71992,0.0,0.0000,1.0000,0.0000,0.4750,109.9235,0.000,unity
14.1801,0.00000,1.0000,0.0000,9.70178,9.70178,19.14957,0.0,0.0000,0.0000,0.0000,0.4750,110.1172,0.000,unity
14.2001,0.00000,1.0000,0.0000,9.81646,9.81646,16.72466,0.0,0.0000,0.0000,0.0000,0.4750,110.3135,0.000,unity
14.2201,0.00000,1.0000,0.0000,9.90477,9.90477,14.32303,0.0,0.0000,0.0000,0.0000,0.4750,110.5116,0.000,unity
14.2401,0.00000,1.0000,0.0000,10.01478,10.01478,8.69037,0.0,0.0000,1.0000,0.0000,0.4750,110.7121,0.000,unity
14.2601,0.00000,1.0000,0.0000,9.76790,9.76790,15.39174,0.0,0.0000,0.0000,0.0000,0.4750,110.9073,0.000,unity
14.2801,0.00000,1.0000,0.0000,9.83239,9.83239,19.45410,0.0,0.0000,0.0000,0.0000,0.4750,111.1039,0.000,unity
14.3001,0.00000,1.0000,0.0000,9.95283,9.95283,7.60982,24.8,0.0472,1.0000,0.0000,0.4750,111.3030,0.000,unity
14.3201,0.00000,1.0000,0.0000,9.54221,9.54221,19.68671,0.0,0.0000,0.0000,0.0000,0.4750,111.4935,0.000,unity
14.3401,0.00000,1.0000,0.0000,10.06073,10.06073,5.63872,0.0,0.0000,1.0000,0.0000,0.4750,111.6949,0.000,unity
14.3601,0.00000,1.0000,0.0000,9.65034,9.65034,22.19416,0.0,0.0000,0.0000,0.0000,0.4750,111.8877,0.000,unity
14.3801,0.00000,1.0000,0.0000,9.68076,9.68076,18.66206,0.0,0.0000,0.0000,0.0000,0.4750,112.0812,0.000,unity
14.4001,0.00000,1.0000,0.0000,9.91083,9.91084,11.29324,0.0,0.0000,0.0000,0.0000,0.4750,112.2796,0.000,unity
14.4201,0.00000,1.0000,0.0000,9.86549,9.86549,11.54081,0.0,0.0000,0.0000,0.0000,0.4750,112.4770,0.000,unity
14.4401,0.00000,1.0000,0.0000,9.72677,9.72677,20.66515,0.0,0.0000,0.0000,0.0000,0.4750,112.6714,0.000,unity
14.4601,0.00000,1.0000,0.0000,9.73702,9.73702,17.71305,0.0,0.0000,0.0000,0.0000,0.4750,112.8661,0.000,unity
14.4801,0.00000,1.0000,0.0000,9.75020,9.75020,21.83494,0.0,0.0000,0.0000,0.0000,0.4750,113.0611,0.000,unity
14.5001,0.00000,1.0000,0.0000,9.83883,9.83883,9.69532,84.6,0.1612,1.0000,0.0000,0.4750,113.2580,0.000,unity
14.5201,0.00000,1.0000,0.0000,9.68791,9.68791,17.05838,0.0,0.0000,0.0000,0.0000,0.4750,113.4517,0.000,unity
14.5401,0.00000,1.0000,0.0000,10.03618,10.03618,5.84292,0.0,0.0000,1.0000,0.0000,0.4750,113.6527,0.000,unity
14.5601,0.00000,1.0000,0.0000,9.63158,9.63158,21.52203,0.0,0.0000,0.0000,0.0000,0.4750,113.8452,0.000,unity
14.5801,0.00000,1.0000,0.0000,9.85741,9.85741,9.98161,9.7,0.0184,1.0000,0.0000,0.4750,114.0424,0.000,unity
14.6001,0.00000,1.0000,0.0000,9.66187,9.66187,19.65879,0.0,0.0000,0.0000,0.0000,0.4750,114.2355,0.000,unity
14.6201,0.00000,1.0000,0.0000,9.90164,9.90164,10.23831,0.0,0.0000,0.8844,0.0000,0.4750,114.4337,0.000,unity
14.6401,0.00000,1.0000,0.0000,9.70035,9.70035,17.92582,0.0,0.0000,0.0000,0.0000,0.4750,114.6277,0.000,unity
14.6601,0.00000,1.0000,0.0000,9.88880,9.88880,13.48199,0.0,0.0000,0.0000,0.0000,0.4750,114.8256,0.000,unity
14.6802,0.00000,1.0000,0.0000,9.98082,9.98082,9.83613,10.1,0.0192,1.0000,0.0000,0.4750,115.0254,0.000,unity
14.7002,0.00000,1.0000,0.0000,9.82997,9.82997,10.45156,0.0,0.0000,0.5046,0.0000,0.4750,115.2220,0.000,unity
14.7202,0.00000,1.0000,0.0000,9.74900,9.74900,15.89141,0.0,0.0000,0.0000,0.0000,0.4750,115.4169,0.000,unity
14.7402,0.00000,1.0000,0.0000,9.83828,9.83828,18.52419,0.0,0.0000,0.0000,0.0000,0.4750,115.6137,0.000,unity
14.7602,0.00000,1.0000,0.0000,9.96201,9.96201,7.84721,19.9,0.0380,1.0000,0.0000,0.4750,115.8131,0.000,unity
14.7802,0.00000,1.0000,0.0000,9.62673,9.62673,18.91406,0.0,0.0000,0.0000,0.0000,0.4750,116.0054,0.000,unity
14.8002,0.00000,1.0000,0.0000,10.04828,10.04828,3.98660,0.0,0.0000,1.0000,0.0000,0.4750,116.2066,0.000,unity
14.8202,0.00000,1.0000,0.0000,9.70571,9.70571,16.54695,0.0,0.0000,0.0000,0.0000,0.4750,116.4005,0.000,unity
14.8402,0.00000,1.0000,0.0000,9.95749,9.95749,10.43685,0.0,0.0000,0.6942,0.0000,0.4750,116.5998,0.000,unity
14.8602,0.00000,1.0000,0.0000,9.85194,9.85194,8.77175,77.7,0.1481,1.0000,0.0000,0.4750,116.7968,0.000,unity
14.8802,0.00000,1.0000,0.0000,9.63760,9.63760,16.26317,0.0,0.0000,0.0000,0.0000,0.4750,116.9893,0.000,unity
14.9002,0.00000,1.0000,0.0000,10.17203,10.17203,0.66629,0.0,0.0000,1.0000,0.0000,0.4750,117.1931,0.000,unity
14.9202,0.00000,1.0000,0.0000,9.89842,9.89842,7.91030,53.3,0.1016,1.0000,0.0000,0.4750,117.3911,0.000,unity
14.9402,0.00000,1.0000,0.0000,9.50037,9.50037,20.98681,0.0,0.0000,0.0000,0.0000,0.4750,117.5806,0.000,unity
14.9602,0.00000,1.0000,0.0000,9.98849,9.98849,6.33956,6.0,0.0115,1.0000,0.0000,0.4750,117.7806,0.000,unity
14.9802,0.00000,1.0000,0.0000,9.52665,9.52665,22.09006,0.0,0.0000,0.0000,0.0000,0.4750,117.9707,0.000,unity
15.0002,0.00000,1.0000,0.0000,10.01842,10.01842,8.16292,0.0,0.0000,1.0000,0.0000,0.4750,118.1713,0.000,unity
15.0202,0.00000,1.0000,0.0000,9.72383,9.72383,17.34504,0.0,0.0000,0.0000,0.0000,0.4750,118.3657,0.000,unity
15.0402,0.00000,1.0000,0.0000,9.88417,9.88417,15.16514,0.0,0.0000,0.0000,0.0000,0.4750,118.5635,0.000,unity
15.0602,0.00000,1.0000,0.0000,10.01522,10.01522,8.98357,0.0,0.0000,1.0000,0.0000,0.4750,118.7640,0.000,unity
15.0802,0.00000,1.0000,0.0000,9.79293,9.79293,13.84115,0.0,0.0000,0.0000,0.0000,0.4750,118.9598,0.000,unity
15.1002,0.00000,1.0000,0.0000,9.84034,9.84034,19.09416,0.0,0.0000,0.0000,0.0000,0.4750,119.1566,0.000,unity
15.1202,0.00000,1.0000,0.0000,9.96125,9.96126,7.55407,20.3,0.0387,1.0000,0.0000,0.4750,119.3559,0.000,unity
15.1402,0.00000,1.0000,0.0000,9.56893,9.56893,19.56546,0.0,0.0000,0.0000,0.0000,0.4750,119.5470,0.000,unity
15.1602,0.00000,1.0000,0.0000,10.08682,10.08682,4.07408,0.0,0.0000,1.0000,0.0000,0.4750,119.7490,0.000,unity
15.1802,0.00000,1.0000,0.0000,9.74542,9.74542,15.98786,0.0,0.0000,0.0000,0.0000,0.4750,119.9438,0.000,unity
15.2002,0.00000,1.0000,0.0000,9.88208,9.88208,16.48339,0.0,0.0000,0.0000,0.0000,0.4750,120.1415,0.000,unity
15.2202,0.00000,1.0000,0.0000,10.02110,10.02110,7.48102,0.0,0.0000,1.0000,0.0000,0.4750,120.3421,0.000,unity
15.2402,0.00000,1.0000,0.0000,9.67251,9.67251,19.89999,0.0,0.0000,0.0000,0.0000,0.4750,120.5353,0.000,unity
15.2602,0.00000,1.0000,0.0000,9.81528,9.81528,14.92446,0.0,0.0000,0.0000,0.0000,0.4750,120.7316,0.000,unity
15.2802,0.00000,1.0000,0.0000,9.83263,9.83263,19.27057,0.0,0.0000,0.0000,0.0000,0.4750,120.9282,0.000,unity
15.3002,0.00000,1.0000,0.0000,9.95278,9.95278,7.38512,24.8,0.0472,1.0000,0.0000,0.4750,121.1274,0.000,unity
15.3202,0.00000,1.0000,0.0000,9.53556,9.53556,20.54648,0.0,0.0000,0.0000,0.0000,0.4750,121.3177,0.000,unity
15.3402,0.00000,1.0000,0.0000,10.04773,10.04773,6.95674,0.0,0.0000,1.0000,0.0000,0.4750,121.5190,0.000,unity
15.3602,0.00000,1.0000,0.0000,9.65961,9.65961,22.19799,0.0,0.0000,0.0000,0.0000,0.4750,121.7120,0.000,unity
15.3802,0.00000,1.0000,0.0000,9.61924,9.61924,21.98816,0.0,0.0000,0.0000,0.0000,0.4750,121.9042,0.000,unity
15.4002,0.00000,1.0000,0.0000,9.81320,9.81321,11.30923,0.0,0.0000,0.0000,0.0000,0.4750,122.1005,0.000,unity
15.4202,0.00000,1.0000,0.0000,9.77434,9.77434,16.98430,0.0,0.0000,0.0000,0.0000,0.4750,122.2960,0.000,unity
15.4402,0.00000,1.0000,0.0000,9.80601,9.80601,19.08778,0.0,0.0000,0.0000,0.0000,0.4750,122.4922,0.000,unity
15.4602,0.00000,1.0000,0.0000,9.92688,9.92688,8.74354,38.4,0.0731,1.0000,0.0000,0.4750,122.6909,0.000,unity
15.4802,0.00000,1.0000,0.0000,9.63696,9.63696,15.42721,0.0,0.0000,0.0000,0.0000,0.4750,122.8835,0.000,unity
15.5002,0.00000,1.0000,0.0000,10.17138,10.17138,1.48660,0.0,0.0000,1.0000,0.0000,0.4750,123.0873,0.000,unity
15.5202,0.00000,1.0000,0.0000,9.89778,9.89778,8.14092,53.7,0.1022,1.0000,0.0000,0.4750,123.2854,0.000,unity
15.5402,0.00000,1.0000,0.0000,9.47969,9.47969,22.41868,0.0,0.0000,0.0000,0.0000,0.4750,123.4746,0.000,unity
15.5602,0.00000,1.0000,0.0000,9.95985,9.95985,8.75155,21.1,0.0402,1.0000,0.0000,0.4750,123.6740,0.000,unity
15.5802,0.00000,1.0000,0.0000,9.71884,9.71884,14.64597,0.0,0.0000,0.0000,0.0000,0.4750,123.8682,0.000,unity
15.6002,0.00000,1.0000,0.0000,10.07854,10.07854,5.25241,0.0,0.0000,1.0000,0.0000,0.4750,124.0701,0.000,unity
15.6202,0.00000,1.0000,0.0000,9.67710,9.67710,21.37401,0.0,0.0000,0.0000,0.0000,0.4750,124.2635,0.000,unity
15.6402,0.00000,1.0000,0.0000,9.64881,9.64881,21.87736,0.0,0.0000,0.0000,0.0000,0.4750,124.4562,0.000,unity
