t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,traction,x,y,z,yaw_deg,source
11.7601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,105.2718,0.000,unity
11.7801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,105.4715,0.000,unity
11.8001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,105.6712,0.000,unity
11.8201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,105.8710,0.000,unity
11.8401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,106.0707,0.000,unity
11.8601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,106.2704,0.000,unity
11.8801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,106.4702,0.000,unity
11.9001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,106.6699,0.000,unity
11.9201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,106.8696,0.000,unity
11.9401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,107.0693,0.000,unity
11.9601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,107.2691,0.000,unity
11.9801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,107.4688,0.000,unity
12.0001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,107.6685,0.000,unity
12.0201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,107.8683,0.000,unity
12.0401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,108.0680,0.000,unity
12.0601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,108.2677,0.000,unity
12.0801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,108.4675,0.000,unity
12.1001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,108.6672,0.000,unity
12.1201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,108.8669,0.000,unity
12.1401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,109.0666,0.000,unity
12.1601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,109.2664,0.000,unity
12.1801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,109.4661,0.000,unity
12.2001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,109.6658,0.000,unity
12.2201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,109.8656,0.000,unity
12.2401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,110.0653,0.000,unity
12.2601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,110.2650,0.000,unity
12.2801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,110.4648,0.000,unity
12.3001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,110.6645,0.000,unity
12.3201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,110.8642,0.000,unity
12.3401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,111.0639,0.000,unity
12.3601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,111.2637,0.000,unity
12.3801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,111.4634,0.000,unity
12.4001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,111.6631,0.000,unity
12.4201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,111.8629,0.000,unity
12.4401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,112.0626,0.000,unity
12.4601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,112.2623,0.000,unity
12.4801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,112.4621,0.000,unity
12.5001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,112.6618,0.000,unity
12.5201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,112.8615,0.000,unity
12.5401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,113.0612,0.000,unity
12.5601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,113.2610,0.000,unity
12.5801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,113.4607,0.000,unity
12.6001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,113.6604,0.000,unity
12.6201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,113.8602,0.000,unity
12.6401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,114.0599,0.000,unity
12.6601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,114.2596,0.000,unity
12.6801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,114.4594,0.000,unity
12.7001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,114.6591,0.000,unity
12.7201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,114.8588,0.000,unity
12.7401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,115.0585,0.000,unity
12.7601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,115.2583,0.000,unity
12.7801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,115.4580,0.000,unity
12.8001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,115.6577,0.000,unity
12.8201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,115.8575,0.000,unity
12.8401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,116.0572,0.000,unity
12.8601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,116.2569,0.000,unity
12.8801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,116.4566,0.000,unity
12.9001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,116.6564,0.000,unity
12.9201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,116.8561,0.000,unity
12.9401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,117.0558,0.000,unity
12.9601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,117.2556,0.000,unity
12.9801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,117.4553,0.000,unity
13.0001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,117.6550,0.000,unity
13.0201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,117.8548,0.000,unity
13.0401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,118.0545,0.000,unity
13.0601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,118.2542,0.000,unity
13.0801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,118.4539,0.000,unity
13.1001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,118.6537,0.000,unity
13.1201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,118.8534,0.000,unity
13.1401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,119.0531,0.000,unity
13.1601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,119.2529,0.000,unity
13.1801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,119.4526,0.000,unity
13.2001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,119.6523,0.000,unity
13.2201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,119.8521,0.000,unity
13.2401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,120.0518,0.000,unity
13.2601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,120.2515,0.000,unity
13.2801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,120.4512,0.000,unity
13.3001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,120.6510,0.000,unity
13.3201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,120.8507,0.000,unity
13.3401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,121.0504,0.000,unity
13.3601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,121.2502,0.000,unity
13.3801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,121.4499,0.000,unity
13.4001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,121.6496,0.000,unity
13.4201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,121.8494,0.000,unity
13.4401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,122.0491,0.000,unity
13.4601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,122.2488,0.000,unity
13.4801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,122.4485,0.000,unity
13.5001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,122.6483,0.000,unity
13.5201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,122.8480,0.000,unity
13.5401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,123.0477,0.000,unity
13.5601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,123.2475,0.000,unity
13.5801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,123.4472,0.000,unity
13.6001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,123.6469,0.000,unity
13.6201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,123.8467,0.000,unity
13.6401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,124.0464,0.000,unity
13.6601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,124.2461,0.000,unity
13.6801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,124.4458,0.000,unity
13.7001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,124.6456,0.000,unity
13.7201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,124.8453,0.000,unity
13.7401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,125.0450,0.000,unity
13.7601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,125.2448,0.000,unity
13.7801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,125.4445,0.000,unity
13.8001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,125.6442,0.000,unity
13.8201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,125.8440,0.000,unity
13.8401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,126.0437,0.000,unity
13.8601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,126.2434,0.000,unity
13.8801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,126.4431,0.000,unity
13.9001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,126.6429,0.000,unity
13.9201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,126.8426,0.000,unity
13.9401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,127.0423,0.000,unity
13.9601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,127.2421,0.000,unity
13.9801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,127.4418,0.000,unity
14.0001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,127.6415,0.000,unity
14.0201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,127.8413,0.000,unity
14.0401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,128.0410,0.000,unity
14.0601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,128.2407,0.000,unity
14.0801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,128.4404,0.000,unity
14.1001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,128.6402,0.000,unity
14.1201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,128.8399,0.000,unity
14.1401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,129.0396,0.000,unity
14.1601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,129.2393,0.000,unity
14.1801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,129.4390,0.000,unity
14.2001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,129.6388,0.000,unity
14.2201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,129.8385,0.000,unity
14.2401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,130.0382,0.000,unity
14.2601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,130.2379,0.000,unity
14.2801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,130.4377,0.000,unity
14.3001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,130.6374,0.000,unity
14.3201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,130.8371,0.000,unity
14.3401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,131.0368,0.000,unity
14.3601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,131.2365,0.000,unity
14.3801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,131.4363,0.000,unity
14.4001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,131.6360,0.000,unity
14.4201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,131.8357,0.000,unity
14.4401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,132.0354,0.000,unity
14.4601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,132.2352,0.000,unity
14.4801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,132.4349,0.000,unity
14.5001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,132.6346,0.000,unity
14.5201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,132.8343,0.000,unity
14.5401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,133.0340,0.000,unity
14.5601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,133.2338,0.000,unity
14.5801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,133.4335,0.000,unity
14.6001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,133.6332,0.000,unity
14.6201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,133.8329,0.000,unity
14.6401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,134.0327,0.000,unity
14.6601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,134.2324,0.000,unity
14.6802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,134.4321,0.000,unity
14.7002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,134.6318,0.000,unity
14.7202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,134.8315,0.000,unity
14.7402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,135.0313,0.000,unity
14.7602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,135.2310,0.000,unity
14.7802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,135.4307,0.000,unity
14.8002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,135.6304,0.000,unity
14.8202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,135.8302,0.000,unity
14.8402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,136.0299,0.000,unity
14.8602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,136.2296,0.000,unity
14.8802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,136.4293,0.000,unity
14.9002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,136.6290,0.000,unity
14.9202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,136.8288,0.000,unity
14.9402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,137.0285,0.000,unity
14.9602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,137.2282,0.000,unity
14.9802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,137.4279,0.000,unity
15.0002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,137.6277,0.000,unity
15.0202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,137.8274,0.000,unity
15.0402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,138.0271,0.000,unity
15.0602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,138.2268,0.000,unity
15.0802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,138.4265,0.000,unity
15.1002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,138.6263,0.000,unity
15.1202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,138.8260,0.000,unity
15.1402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,139.0257,0.000,unity
15.1602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,139.2254,0.000,unity
15.1802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,139.4252,0.000,unity
15.2002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,139.6249,0.000,unity
15.2202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,139.8246,0.000,unity
15.2402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,140.0243,0.000,unity
15.2602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,140.2240,0.000,unity
15.2802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,140.4238,0.000,unity
15.3002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,140.6235,0.000,unity
15.3202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,140.8232,0.000,unity
15.3402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,141.0229,0.000,unity
15.3602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,141.2227,0.000,unity
15.3802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,141.4224,0.000,unity
15.4002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,141.6221,0.000,unity
15.4202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,141.8218,0.000,unity
15.4402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,142.0215,0.000,unity
15.4602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,142.2213,0.000,unity
15.4802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,142.4210,0.000,unity
15.5002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,142.6207,0.000,unity
15.5202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,142.8204,0.000,unity
15.5402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,143.0202,0.000,unity
15.5602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,143.2199,0.000,unity
15.5802,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,143.4196,0.000,unity
15.6002,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,143.6193,0.000,unity
15.6202,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,143.8190,0.000,unity
15.6402,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,144.0188,0.000,unity
15.6602,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,144.2185,0.000,unity
